customer_id,customer_name,acquisition_channel,customer_segment,city,state,orders,lifetime_value,avg_order_value,last_order_date
3159,Michelle Johnson,direct,Regular,Boston,MA,2,2331.85,1165.92,2024-05-07
4920,Sarah Mitchell,affiliate,New,Jacksonville,FL,2,2330.69,1165.35,2025-11-21
325,Elizabeth Smith,marketplace,Regular,Jacksonville,FL,3,2328.19,776.06,2025-04-12
8411,Matthew Thompson,referral,Regular,Washington,DC,4,2324.32,581.08,2024-12-15
3541,Matthew Adams,referral,Regular,Seattle,WA,2,2324.24,1162.12,2024-08-15
3504,Brian Nelson,marketplace,At Risk,Seattle,WA,3,2324.12,774.71,2025-11-13
7232,Nancy Sanchez,email,New,Boston,MA,4,2323.56,580.89,2025-03-03
9801,Joseph Allen,referral,New,Columbus,OH,4,2323.49,580.87,2025-05-12
5603,Melissa Garcia,email,New,Philadelphia,PA,4,2323.40,580.85,2025-09-03
4973,Mark Flores,referral,At Risk,Denver,CO,3,2321.87,773.96,2025-01-13
9321,Mark Smith,direct,At Risk,Chicago,IL,5,2321.39,464.28,2025-05-02
9766,Barbara Jackson,marketplace,New,Houston,TX,4,2321.38,580.34,2025-10-25
6788,Betty Gonzalez,social_media,VIP,Charlotte,NC,2,2320.19,1160.10,2024-07-12
539,Joshua Flores,marketplace,At Risk,Seattle,WA,2,2319.17,1159.59,2024-12-29
8867,Margaret Nelson,organic_search,Wholesale,Washington,DC,3,2318.13,772.71,2025-08-05
6272,Kimberly Baker,organic_search,New,Austin,TX,5,2317.15,463.43,2025-08-09
1752,David Thompson,affiliate,Regular,Indianapolis,IN,4,2316.18,579.04,2025-06-26
2136,Kevin Jones,direct,At Risk,Los Angeles,CA,2,2315.48,1157.74,2024-04-11
6995,Robert Thompson,direct,New,Los Angeles,CA,2,2312.71,1156.36,2024-12-22
8915,Sandra Perez,paid_search,Regular,Houston,TX,3,2311.87,770.62,2025-11-26
6742,Timothy Harris,paid_search,New,Fort Worth,TX,3,2311.78,770.59,2025-12-11
7297,Karen Nguyen,affiliate,Wholesale,Indianapolis,IN,3,2311.74,770.58,2025-05-01
1523,George Torres,referral,Regular,Phoenix,AZ,3,2309.86,769.95,2024-11-12
7138,Kenneth Jones,paid_search,New,Seattle,WA,5,2309.53,461.91,2025-05-28
8847,Emily Adams,referral,At Risk,Austin,TX,4,2308.37,577.09,2024-05-03
1283,Andrew Nelson,affiliate,Regular,Columbus,OH,3,2307.92,769.31,2025-05-23
4573,Paul Garcia,paid_search,Regular,Fort Worth,TX,1,2307.47,2307.47,2024-12-07
4987,Nancy Lee,social_media,Regular,Miami,FL,3,2306.98,768.99,2023-11-18
4242,Margaret Sanchez,referral,Regular,New York,NY,2,2306.92,1153.46,2025-01-15
7500,Barbara Rivera,direct,New,Jacksonville,FL,3,2306.44,768.81,2023-12-30
9907,Anthony Roberts,direct,Regular,Washington,DC,7,2306.20,329.46,2025-12-19
9346,Deborah Martinez,email,Regular,Indianapolis,IN,3,2305.38,768.46,2023-10-28
3235,James Brown,referral,New,San Diego,CA,4,2304.55,576.14,2025-01-17
3213,Donna Flores,referral,Regular,Nashville,TN,4,2303.51,575.88,2025-08-09
3081,Deborah Torres,direct,New,Columbus,OH,4,2303.48,575.87,2025-01-10
3519,George Sanchez,referral,Regular,Fort Worth,TX,3,2303.45,767.82,2025-03-07
3976,Carol Lee,paid_search,New,Chicago,IL,3,2302.59,767.53,2025-05-24
8521,Donna Carter,referral,Regular,Jacksonville,FL,3,2302.37,767.46,2024-12-28
7869,Donna Moore,referral,New,Jacksonville,FL,3,2302.02,767.34,2025-08-14
4153,Donna Flores,social_media,VIP,Fort Worth,TX,2,2301.23,1150.62,2024-07-12
9332,Carol Flores,paid_search,Regular,San Francisco,CA,8,2300.44,287.56,2025-12-11
7488,Richard Perez,paid_search,At Risk,Austin,TX,4,2298.80,574.70,2025-07-01
9864,Kenneth Thompson,paid_search,Regular,Seattle,WA,4,2297.26,574.32,2025-09-17
4769,Thomas Robinson,marketplace,VIP,Miami,FL,6,2296.20,382.70,2025-07-01
8878,Brian Allen,referral,Regular,Denver,CO,4,2295.84,573.96,2025-10-27
9952,Betty Thompson,organic_search,Wholesale,Denver,CO,3,2295.62,765.21,2025-01-05
9553,Karen Ramirez,organic_search,At Risk,Jacksonville,FL,4,2294.46,573.62,2025-11-17
1847,Ashley Thomas,referral,New,Columbus,OH,3,2292.84,764.28,2024-11-08
4143,Kimberly Green,affiliate,VIP,Indianapolis,IN,3,2291.34,763.78,2024-08-21
880,Betty Walker,organic_search,Regular,San Diego,CA,2,2291.28,1145.64,2024-11-22
3911,Amanda Robinson,referral,New,Nashville,TN,4,2290.61,572.65,2023-10-08
461,Donald Torres,referral,New,Chicago,IL,2,2290.48,1145.24,2024-10-11
833,Donna Roberts,social_media,Regular,Nashville,TN,6,2289.51,381.59,2025-12-17
5388,Joseph Brown,marketplace,Regular,Charlotte,NC,4,2287.89,571.97,2025-05-20
9928,Andrew Perez,email,Regular,Phoenix,AZ,3,2287.61,762.54,2024-02-05
4332,Andrew Smith,marketplace,Regular,Los Angeles,CA,2,2287.31,1143.65,2024-07-02
7733,Betty Nelson,email,New,Nashville,TN,4,2285.64,571.41,2025-04-03
7452,Linda Martin,affiliate,New,San Diego,CA,2,2285.30,1142.65,2025-10-30
6160,Patricia Roberts,affiliate,Regular,Seattle,WA,4,2283.70,570.92,2025-01-05
6286,Christopher Baker,email,At Risk,Dallas,TX,3,2283.11,761.04,2025-09-28
7515,Thomas Robinson,affiliate,VIP,Fort Worth,TX,4,2281.33,570.33,2025-09-15
3387,Sandra Wilson,referral,New,Fort Worth,TX,5,2280.63,456.13,2025-11-05
1449,James Rivera,email,New,Denver,CO,2,2280.56,1140.28,2024-12-05
1180,Barbara Clark,direct,New,Washington,DC,4,2280.29,570.07,2024-11-18
1538,Robert Hernandez,referral,New,Denver,CO,3,2278.93,759.64,2024-09-26
7921,Thomas Martin,affiliate,Regular,Charlotte,NC,3,2278.23,759.41,2025-10-12
7140,Daniel Brown,affiliate,At Risk,Los Angeles,CA,3,2277.27,759.09,2025-05-26
2670,William Garcia,organic_search,New,Jacksonville,FL,2,2276.75,1138.38,2025-01-15
3049,Sandra Davis,marketplace,Regular,Dallas,TX,2,2275.59,1137.80,2023-08-29
475,Margaret Garcia,referral,New,Boston,MA,3,2274.45,758.15,2024-06-06
4969,Christopher Robinson,email,Regular,Nashville,TN,3,2273.85,757.95,2025-01-01
1349,Kenneth Hill,affiliate,VIP,New York,NY,2,2273.65,1136.83,2025-07-19
7640,Kimberly Carter,direct,Regular,Columbus,OH,2,2273.46,1136.73,2025-12-26
8562,Deborah Miller,direct,VIP,Indianapolis,IN,3,2272.84,757.61,2025-11-21
647,Ashley Ramirez,affiliate,Regular,Miami,FL,5,2271.11,454.22,2025-04-27
2794,Charles Davis,email,New,Miami,FL,3,2270.92,756.97,2024-04-30
8993,Margaret Lopez,marketplace,Wholesale,New York,NY,2,2270.91,1135.45,2024-07-12
350,Barbara Sanchez,marketplace,New,Portland,OR,4,2270.03,567.51,2025-09-01
1226,Karen Allen,referral,Regular,Fort Worth,TX,4,2269.66,567.41,2025-06-06
9829,James Baker,marketplace,At Risk,Boston,MA,3,2269.34,756.45,2025-10-01
6455,Susan Gonzalez,social_media,At Risk,New York,NY,5,2268.78,453.76,2025-08-15
8807,William Hill,direct,New,Houston,TX,4,2267.23,566.81,2025-11-16
7306,Jennifer Johnson,marketplace,Regular,Charlotte,NC,3,2266.81,755.60,2025-02-25
4245,Charles Miller,direct,Regular,Austin,TX,3,2266.28,755.43,2025-07-28
236,Thomas Rivera,marketplace,New,Washington,DC,4,2265.70,566.43,2024-11-29
4264,Steven Green,organic_search,Regular,Las Vegas,NV,5,2264.18,452.84,2025-01-01
1029,Margaret Garcia,referral,New,Phoenix,AZ,3,2263.67,754.56,2024-12-14
312,Amanda Martinez,direct,At Risk,Seattle,WA,4,2262.91,565.73,2025-11-13
7809,Carol Hill,paid_search,Regular,San Antonio,TX,3,2262.38,754.13,2025-10-22
2816,Kenneth Williams,email,VIP,Dallas,TX,2,2262.14,1131.07,2025-10-26
4531,William King,email,Regular,Denver,CO,2,2259.17,1129.59,2024-01-02
8365,Richard Perez,paid_search,Regular,Charlotte,NC,3,2258.79,752.93,2025-12-27
8624,Carol Green,paid_search,Regular,Columbus,OH,4,2258.67,564.67,2025-07-29
7544,Daniel Harris,direct,New,Portland,OR,3,2258.53,752.84,2025-08-23
4762,Patricia Williams,email,Regular,Las Vegas,NV,4,2258.18,564.54,2025-12-01
6382,Betty Lewis,direct,Regular,San Jose,CA,3,2256.92,752.31,2024-11-07
5292,Donna Jackson,social_media,Regular,Austin,TX,3,2256.79,752.26,2024-07-18
8525,Elizabeth Torres,referral,Regular,Jacksonville,FL,2,2256.78,1128.39,2024-04-13
6617,Sandra Gonzalez,social_media,Regular,San Antonio,TX,4,2255.59,563.90,2025-12-10
8334,James Hall,email,Regular,San Antonio,TX,6,2255.36,375.89,2025-03-26
5171,John Davis,email,Regular,Washington,DC,2,2255.33,1127.67,2024-12-31
9339,Linda Moore,marketplace,New,San Francisco,CA,3,2254.89,751.63,2024-08-04
852,Nancy Campbell,marketplace,Regular,San Antonio,TX,4,2254.49,563.62,2025-01-20
9269,Lisa Wilson,paid_search,New,Charlotte,NC,2,2253.83,1126.91,2024-04-18
6998,Sandra Johnson,direct,Regular,Charlotte,NC,2,2253.60,1126.80,2023-05-21
9987,Michael White,marketplace,New,San Jose,CA,4,2253.26,563.31,2025-05-26
8728,Lisa White,social_media,At Risk,Miami,FL,2,2253.25,1126.62,2023-08-22
4378,Amanda Hill,social_media,VIP,Philadelphia,PA,4,2252.59,563.15,2025-09-19
9431,Patricia Nguyen,paid_search,Regular,Columbus,OH,4,2252.54,563.13,2025-05-05
8651,Patricia Hall,direct,Regular,Las Vegas,NV,3,2252.52,750.84,2025-06-12
5589,Betty Lopez,affiliate,New,San Francisco,CA,3,2252.44,750.81,2024-09-11
8713,Donald Wilson,email,New,New York,NY,6,2251.18,375.20,2025-12-07
4859,Deborah Torres,social_media,Regular,San Antonio,TX,3,2250.51,750.17,2024-02-05
3067,Timothy Jones,direct,Wholesale,Boston,MA,4,2249.89,562.47,2025-04-17
6530,David Adams,paid_search,New,Washington,DC,4,2248.34,562.09,2025-06-23
9694,Ashley Scott,affiliate,At Risk,Phoenix,AZ,3,2248.11,749.37,2024-07-12
9361,John Nguyen,direct,New,Houston,TX,5,2247.57,449.51,2025-02-27
8441,Barbara Johnson,direct,New,San Diego,CA,3,2247.56,749.19,2025-09-17
7779,David Lewis,organic_search,Regular,San Antonio,TX,4,2247.43,561.86,2025-03-14
9733,Brian Lee,organic_search,New,Philadelphia,PA,3,2247.28,749.09,2025-11-13
2454,Sarah Sanchez,organic_search,Regular,San Jose,CA,4,2246.21,561.55,2025-10-03
6128,Jennifer Adams,marketplace,Regular,Phoenix,AZ,3,2245.65,748.55,2025-05-20
4821,Michelle Hernandez,marketplace,Wholesale,Boston,MA,3,2244.83,748.28,2025-11-21
6462,Jennifer Miller,referral,VIP,Indianapolis,IN,2,2244.62,1122.31,2025-11-26
4599,John Young,referral,New,Dallas,TX,3,2243.58,747.86,2025-10-09
1456,Anthony Campbell,direct,New,Miami,FL,3,2243.24,747.75,2025-03-07
9894,Paul Green,direct,New,Seattle,WA,1,2242.51,2242.51,2025-09-02
1368,Brian Rivera,direct,Regular,New York,NY,3,2241.99,747.33,2024-06-19
2939,Robert Torres,organic_search,New,Seattle,WA,2,2241.80,1120.90,2024-11-05
695,William Lopez,paid_search,New,San Francisco,CA,4,2241.79,560.45,2025-12-29
4916,Donald Adams,referral,Regular,Jacksonville,FL,5,2240.77,448.15,2025-11-30
6722,Timothy Torres,organic_search,Regular,Austin,TX,1,2239.82,2239.82,2024-11-10
1611,Joseph Jackson,affiliate,Regular,Boston,MA,4,2239.77,559.94,2025-08-05
9495,George Martin,marketplace,VIP,Washington,DC,3,2239.56,746.52,2023-12-11
8475,Kenneth Miller,affiliate,VIP,New York,NY,6,2239.49,373.25,2025-12-20
7841,Timothy Wright,social_media,Regular,Boston,MA,3,2238.59,746.20,2025-10-09
5418,Jennifer Gonzalez,direct,VIP,Jacksonville,FL,4,2237.38,559.35,2025-08-04
6203,Elizabeth Flores,direct,New,Phoenix,AZ,2,2235.00,1117.50,2024-12-13
8410,Karen Flores,referral,New,Phoenix,AZ,4,2234.40,558.60,2025-04-13
2533,Joseph Perez,paid_search,At Risk,New York,NY,6,2234.13,372.36,2025-04-01
3843,Jennifer Garcia,email,Regular,Austin,TX,2,2233.16,1116.58,2024-07-30
1222,Jessica Walker,organic_search,At Risk,Jacksonville,FL,4,2232.81,558.20,2025-07-05
8526,Deborah Martinez,social_media,Regular,Houston,TX,2,2232.68,1116.34,2023-07-18
1827,Lisa Ramirez,email,At Risk,Phoenix,AZ,3,2231.46,743.82,2024-04-19
7524,Jennifer Rivera,referral,Regular,San Francisco,CA,2,2231.42,1115.71,2024-11-04
9920,Michelle Adams,referral,New,San Antonio,TX,5,2229.94,445.99,2025-11-06
3018,Brian Young,direct,Regular,Charlotte,NC,3,2229.60,743.20,2024-11-30
5990,Matthew Allen,social_media,New,Phoenix,AZ,3,2229.19,743.06,2025-12-01
2278,Steven Clark,email,At Risk,New York,NY,3,2228.88,742.96,2025-12-12
3053,David Torres,direct,New,Miami,FL,3,2228.06,742.69,2025-02-01
2463,Melissa Hall,paid_search,Regular,Washington,DC,2,2224.61,1112.31,2024-12-11
5453,Kimberly Clark,direct,Wholesale,San Jose,CA,1,2223.35,2223.35,2024-08-08
4638,Margaret Flores,email,New,New York,NY,2,2223.03,1111.51,2025-03-09
6295,Timothy Anderson,affiliate,New,Dallas,TX,3,2222.96,740.99,2025-08-25
5420,Patricia Baker,email,Wholesale,Seattle,WA,4,2222.00,555.50,2025-12-22
8775,Kevin Nguyen,affiliate,New,Indianapolis,IN,3,2221.72,740.57,2025-09-25
48,John Thompson,affiliate,Regular,Nashville,TN,4,2221.72,555.43,2025-07-02
8853,Anthony Ramirez,organic_search,At Risk,Dallas,TX,4,2220.94,555.24,2024-08-21
8973,Mary Moore,affiliate,At Risk,Denver,CO,3,2219.77,739.92,2025-08-27
1150,Kenneth Thomas,referral,VIP,Denver,CO,2,2219.66,1109.83,2025-09-07
6810,Karen Hill,affiliate,New,Columbus,OH,1,2219.49,2219.49,2023-07-11
5383,David Hall,organic_search,Regular,Nashville,TN,2,2219.42,1109.71,2024-11-22
3979,Susan Lewis,referral,Regular,Miami,FL,3,2219.05,739.68,2024-08-08
4261,Andrew Robinson,social_media,VIP,Houston,TX,2,2218.79,1109.39,2025-12-08
7342,Margaret Hernandez,marketplace,Regular,Jacksonville,FL,3,2217.96,739.32,2025-07-15
2949,Kevin Campbell,marketplace,Regular,San Jose,CA,3,2216.64,738.88,2025-02-01
4171,Kimberly Jones,direct,New,Boston,MA,2,2216.50,1108.25,2025-01-11
1308,Thomas Anderson,direct,Regular,San Jose,CA,4,2214.57,553.64,2025-09-18
3537,Barbara Rivera,social_media,Regular,Fort Worth,TX,3,2214.54,738.18,2025-06-25
603,Joseph Jones,social_media,Regular,San Antonio,TX,4,2214.46,553.62,2025-12-25
8355,George Johnson,social_media,Regular,Phoenix,AZ,5,2214.44,442.89,2025-12-03
8518,Kimberly Perez,organic_search,Wholesale,Boston,MA,4,2214.04,553.51,2024-09-16
8842,Charles Thomas,email,New,Phoenix,AZ,5,2213.59,442.72,2025-11-21
8866,Jennifer Miller,paid_search,New,Boston,MA,3,2213.56,737.85,2025-05-21
9449,Amanda Nguyen,referral,Regular,San Antonio,TX,4,2212.47,553.12,2025-09-02
4513,Sandra Carter,direct,VIP,Los Angeles,CA,5,2212.38,442.48,2025-07-02
7009,Joseph Gonzalez,referral,Wholesale,San Diego,CA,2,2212.03,1106.02,2025-06-15
9189,Andrew Jackson,marketplace,New,Fort Worth,TX,3,2209.76,736.59,2025-08-07
5157,Richard Roberts,direct,New,Dallas,TX,6,2209.10,368.18,2025-03-17
8383,Mary Scott,referral,VIP,Charlotte,NC,3,2208.54,736.18,2025-08-12
2650,David Nguyen,email,New,New York,NY,4,2208.22,552.05,2025-12-17
9341,James Smith,affiliate,Wholesale,Austin,TX,4,2207.41,551.85,2025-04-08
4296,Nancy Nguyen,affiliate,New,Columbus,OH,4,2206.53,551.63,2024-06-02
6287,Mary Lewis,marketplace,Regular,San Diego,CA,2,2206.27,1103.13,2025-12-07
5397,Daniel Jones,direct,Regular,San Jose,CA,4,2206.25,551.56,2024-11-17
3912,Matthew Baker,paid_search,Regular,Austin,TX,3,2204.60,734.87,2024-04-29
6727,Daniel Nelson,paid_search,New,New York,NY,5,2204.11,440.82,2025-11-30
513,Carol Rodriguez,email,At Risk,San Francisco,CA,5,2203.40,440.68,2025-04-01
6054,Nancy Nelson,direct,New,Austin,TX,2,2202.67,1101.34,2025-07-27
9826,Donald Rodriguez,email,Regular,Denver,CO,3,2202.66,734.22,2025-10-09
5654,Ashley Nguyen,organic_search,New,Philadelphia,PA,4,2202.46,550.62,2025-09-12
3629,Kevin Mitchell,organic_search,VIP,Austin,TX,3,2202.18,734.06,2025-11-01
331,Matthew Scott,social_media,New,New York,NY,5,2201.79,440.36,2025-11-08
4961,Brian Allen,social_media,Regular,Denver,CO,4,2201.49,550.37,2025-04-22
6536,Susan Carter,social_media,Regular,Nashville,TN,3,2201.14,733.71,2025-03-27
3467,Patricia Jones,paid_search,Regular,San Antonio,TX,3,2201.04,733.68,2025-09-12
5015,William Rivera,organic_search,Regular,Washington,DC,2,2198.92,1099.46,2023-10-28
1236,Nancy Hill,affiliate,New,Nashville,TN,1,2198.43,2198.43,2024-01-05
6225,Mary Jones,paid_search,Regular,Philadelphia,PA,4,2198.26,549.57,2025-12-28
3200,Robert Rodriguez,social_media,Regular,Denver,CO,3,2197.67,732.56,2025-07-30
9848,John Hall,organic_search,Regular,Charlotte,NC,3,2197.46,732.49,2025-07-12
683,Jessica Green,paid_search,New,Philadelphia,PA,4,2196.57,549.14,2025-10-24
4862,Michelle Moore,affiliate,New,San Antonio,TX,2,2196.43,1098.21,2025-04-23
1366,Linda Brown,referral,Regular,Miami,FL,4,2195.33,548.83,2025-02-09
4093,Joseph Moore,organic_search,New,Nashville,TN,2,2195.06,1097.53,2025-04-30
5099,Joshua Carter,social_media,Regular,Washington,DC,3,2193.18,731.06,2024-06-12
3829,Matthew Thomas,organic_search,Regular,Austin,TX,3,2192.40,730.80,2025-08-28
6017,Margaret Martin,email,At Risk,Jacksonville,FL,4,2192.31,548.08,2025-11-17
9532,Susan Harris,marketplace,VIP,San Diego,CA,3,2190.77,730.26,2023-12-17
961,Kevin Thomas,paid_search,New,San Jose,CA,4,2189.16,547.29,2025-03-01
5875,Margaret Brown,marketplace,At Risk,Indianapolis,IN,7,2189.16,312.74,2025-01-02
6299,Richard Williams,marketplace,New,Nashville,TN,4,2187.92,546.98,2025-06-13
5410,Elizabeth Lopez,email,New,Portland,OR,3,2186.53,728.84,2025-11-25
19,Timothy Hernandez,marketplace,At Risk,Washington,DC,4,2186.41,546.60,2025-11-08
3653,Elizabeth Ramirez,referral,At Risk,San Francisco,CA,2,2185.52,1092.76,2025-11-15
2938,John Hill,direct,VIP,San Diego,CA,3,2184.39,728.13,2025-12-27
670,Charles Hill,email,VIP,Seattle,WA,4,2182.63,545.66,2024-05-13
7351,George Nguyen,marketplace,New,Seattle,WA,1,2182.22,2182.22,2023-04-12
2181,James Torres,affiliate,New,Nashville,TN,3,2182.00,727.33,2025-09-27
4059,Amanda Martinez,email,Wholesale,Dallas,TX,3,2180.99,727.00,2025-04-02
8442,Sandra Hill,direct,Regular,Phoenix,AZ,2,2179.69,1089.85,2025-03-11
1895,Emily Walker,organic_search,New,Miami,FL,2,2179.36,1089.68,2024-11-15
2722,Anthony Thompson,referral,Wholesale,San Antonio,TX,3,2178.63,726.21,2025-05-07
4095,Thomas Johnson,organic_search,New,Charlotte,NC,3,2178.52,726.17,2024-02-11
7878,William Adams,organic_search,Regular,Fort Worth,TX,5,2178.35,435.67,2025-01-26
3113,Sarah Brown,email,New,Indianapolis,IN,4,2177.78,544.44,2024-11-30
8536,Emily Perez,referral,At Risk,Boston,MA,3,2177.20,725.73,2025-06-09
9934,Anthony Young,marketplace,Regular,Phoenix,AZ,4,2176.65,544.16,2025-11-18
1345,George Lopez,direct,New,Philadelphia,PA,3,2176.37,725.46,2023-06-22
6911,Matthew Flores,paid_search,New,Nashville,TN,3,2175.79,725.26,2025-04-11
8883,Steven Miller,direct,Regular,Chicago,IL,4,2175.77,543.94,2024-07-25
1712,George King,organic_search,New,Austin,TX,2,2175.11,1087.56,2025-06-18
4805,Nancy Perez,email,Regular,Phoenix,AZ,4,2174.65,543.66,2025-09-28
1096,Christopher Lopez,paid_search,Regular,San Jose,CA,3,2174.08,724.69,2025-12-17
7949,Timothy Rivera,marketplace,New,San Antonio,TX,1,2174.05,2174.05,2024-09-17
9014,Kimberly Torres,email,At Risk,Washington,DC,3,2173.83,724.61,2024-12-18
7799,Christopher Hill,organic_search,Regular,San Francisco,CA,2,2172.99,1086.49,2025-02-08
4817,Anthony Gonzalez,affiliate,New,San Francisco,CA,1,2172.30,2172.30,2024-02-27
5500,Amanda Nguyen,marketplace,VIP,Portland,OR,4,2172.10,543.02,2025-03-29
8628,Kimberly Scott,social_media,Regular,Fort Worth,TX,3,2171.81,723.94,2025-03-26
1798,Mary Wright,paid_search,VIP,Seattle,WA,4,2171.67,542.92,2025-09-03
6545,Michael Baker,email,New,Portland,OR,3,2171.01,723.67,2024-10-21
5252,Margaret Johnson,organic_search,New,Boston,MA,5,2170.28,434.06,2025-03-30
4554,Anthony Ramirez,email,New,San Francisco,CA,4,2170.14,542.54,2025-09-25
9355,Lisa Williams,marketplace,At Risk,Washington,DC,3,2169.73,723.24,2025-11-02
3893,Brian Flores,organic_search,New,Fort Worth,TX,3,2169.48,723.16,2025-10-13
278,Melissa Nguyen,email,New,Nashville,TN,3,2169.40,723.13,2024-05-29
7985,Amanda Lopez,referral,New,Indianapolis,IN,3,2168.69,722.90,2025-11-15
6677,Patricia Allen,email,Regular,Chicago,IL,4,2167.66,541.91,2024-11-23
1011,Sarah Mitchell,referral,At Risk,San Jose,CA,3,2167.60,722.53,2025-07-06
9407,Betty Johnson,email,New,Houston,TX,3,2167.57,722.52,2025-11-06
8999,James Hernandez,affiliate,Regular,San Antonio,TX,3,2166.31,722.10,2024-12-15
3298,Patricia Thomas,affiliate,VIP,Austin,TX,3,2165.80,721.93,2024-10-19
5014,Matthew Anderson,affiliate,New,Houston,TX,4,2165.51,541.38,2025-05-23
7906,Andrew Torres,organic_search,Regular,Columbus,OH,3,2163.17,721.06,2025-07-26
6370,Donna Lewis,direct,Regular,Houston,TX,4,2162.97,540.74,2025-10-23
7538,William Williams,organic_search,New,San Diego,CA,5,2162.89,432.58,2025-09-06
3382,Daniel Nguyen,social_media,Regular,Portland,OR,3,2162.78,720.93,2024-06-30
2449,Barbara Davis,social_media,New,Denver,CO,5,2162.30,432.46,2025-10-28
6709,Mary Mitchell,affiliate,Regular,San Jose,CA,3,2162.24,720.75,2024-07-13
9638,Sarah King,paid_search,New,Nashville,TN,4,2160.43,540.11,2025-12-31
371,Margaret Lopez,social_media,Regular,Portland,OR,3,2159.31,719.77,2025-07-15
2831,Michael Rodriguez,social_media,Regular,San Jose,CA,6,2158.98,359.83,2024-02-25
4367,Betty Rodriguez,marketplace,Regular,San Diego,CA,4,2157.33,539.33,2025-01-02
7333,Ashley Campbell,social_media,New,San Antonio,TX,2,2156.42,1078.21,2025-11-29
9616,Sarah Lopez,social_media,New,New York,NY,2,2156.14,1078.07,2024-09-15
8719,Dorothy Thomas,referral,New,Los Angeles,CA,4,2155.57,538.89,2024-11-23
3165,Mark Johnson,paid_search,Regular,Philadelphia,PA,3,2155.33,718.44,2025-11-26
3692,Christopher Miller,affiliate,Regular,San Jose,CA,5,2154.72,430.94,2025-03-02
3008,Paul Scott,organic_search,Regular,Charlotte,NC,5,2152.13,430.43,2025-09-25
1450,Matthew Jackson,referral,Regular,Houston,TX,3,2150.28,716.76,2025-10-27
1830,Joseph Roberts,social_media,New,Las Vegas,NV,3,2150.18,716.73,2024-02-29
3592,Michael Ramirez,direct,New,Indianapolis,IN,4,2148.68,537.17,2025-09-28
7194,Emily Martinez,referral,Regular,Denver,CO,2,2148.43,1074.22,2025-12-22
2097,Margaret Campbell,referral,At Risk,Chicago,IL,2,2148.16,1074.08,2025-08-04
8484,William Anderson,organic_search,New,Dallas,TX,4,2147.35,536.84,2025-02-17
9785,James Nelson,referral,Wholesale,Fort Worth,TX,3,2147.28,715.76,2025-10-28
5497,Lisa Davis,affiliate,Regular,Columbus,OH,5,2146.64,429.33,2025-01-26
7862,Mary Ramirez,paid_search,New,Portland,OR,5,2143.96,428.79,2025-01-07
2435,Michelle Hernandez,organic_search,New,San Francisco,CA,3,2142.29,714.10,2025-09-18
2928,Daniel Lewis,paid_search,New,Dallas,TX,2,2141.39,1070.69,2024-06-05
4913,Sandra Roberts,affiliate,New,Washington,DC,4,2140.53,535.13,2025-07-11
4816,Michael Brown,email,New,Fort Worth,TX,4,2140.35,535.09,2025-02-10
8640,Barbara Moore,organic_search,New,Fort Worth,TX,3,2139.98,713.33,2025-10-23
9795,Patricia Moore,email,At Risk,Miami,FL,2,2138.94,1069.47,2023-10-23
5275,Daniel Hill,organic_search,Regular,Portland,OR,3,2138.27,712.76,2025-05-28
4071,Donna Clark,referral,Regular,Las Vegas,NV,3,2137.48,712.49,2025-07-12
6661,John Sanchez,organic_search,Regular,Columbus,OH,2,2137.02,1068.51,2025-02-20
7903,James Clark,email,Regular,Seattle,WA,2,2136.86,1068.43,2025-04-24
2483,Margaret Johnson,paid_search,Regular,San Jose,CA,3,2136.69,712.23,2025-07-04
8766,Lisa Campbell,affiliate,New,Austin,TX,5,2135.10,427.02,2025-05-08
9146,Donna Perez,affiliate,Regular,Chicago,IL,3,2134.53,711.51,2025-05-05
8565,Sandra Thompson,referral,At Risk,Las Vegas,NV,3,2134.47,711.49,2025-07-21
8453,Matthew Harris,email,Wholesale,Phoenix,AZ,3,2134.24,711.41,2025-08-11
4524,Lisa Sanchez,organic_search,New,Boston,MA,3,2134.13,711.38,2025-09-02
7167,Kenneth Nguyen,direct,VIP,San Jose,CA,3,2133.68,711.23,2025-07-15
4063,Linda Martin,direct,New,Charlotte,NC,4,2133.64,533.41,2025-05-24
9906,Dorothy Hernandez,affiliate,At Risk,Los Angeles,CA,5,2132.76,426.55,2025-09-27
6991,Lisa Brown,affiliate,Regular,Indianapolis,IN,3,2131.87,710.62,2025-08-20
4185,Kevin Garcia,email,Regular,San Diego,CA,4,2131.67,532.92,2025-03-01
4580,David Rodriguez,organic_search,Regular,Miami,FL,2,2131.31,1065.65,2025-03-01
5637,Deborah Campbell,referral,Regular,Fort Worth,TX,4,2130.71,532.68,2024-09-26
5083,Paul Robinson,referral,Regular,Columbus,OH,3,2129.82,709.94,2024-09-29
6048,Sarah Walker,email,At Risk,Dallas,TX,4,2129.41,532.35,2024-01-11
2054,Kimberly Hall,marketplace,Regular,Houston,TX,3,2129.11,709.70,2024-01-09
7622,Thomas Campbell,organic_search,VIP,San Jose,CA,3,2128.32,709.44,2025-11-18
1227,Timothy Campbell,social_media,New,Denver,CO,2,2128.15,1064.08,2025-08-30
7959,Carol Roberts,social_media,Regular,Los Angeles,CA,4,2127.95,531.99,2025-08-24
7034,Richard Baker,marketplace,New,Las Vegas,NV,2,2127.80,1063.90,2024-02-26
5704,Carol Torres,marketplace,New,Charlotte,NC,4,2126.98,531.74,2025-10-22
