address_id,customer_id,address_type,street_address,city,state,postal_code,country,is_default
8769,7248,shipping,3710 Lake Rd,Boston,MA,54914,USA,1
8770,7249,shipping,6775 Elm St,Philadelphia,PA,87828,USA,1
8771,7250,billing,2049 Sunset Ave,San Antonio,TX,73562,USA,1
8772,7251,shipping,3810 Cherry Rd,San Francisco,CA,10421,USA,1
8773,7252,billing,4694 Center Ave,Jacksonville,FL,96279,USA,1
8774,7253,billing,8517 North Ln,San Jose,CA,17693,USA,1
8775,7254,shipping,8019 Sunset Blvd,San Jose,CA,37077,USA,1
8776,7254,shipping,9419 Pine Blvd,Los Angeles,CA,59683,USA,0
8777,7255,shipping,2903 Main Rd,San Diego,CA,58457,USA,1
8778,7255,billing,4334 Sunset St,Jacksonville,FL,94508,USA,0
8779,7256,shipping,5636 Washington Blvd,Chicago,IL,29133,USA,1
8780,7257,shipping,9145 Cedar Ln,Philadelphia,PA,31933,USA,1
8781,7258,shipping,5790 Park Blvd,San Antonio,TX,39793,USA,1
8782,7259,shipping,2924 Center Ave,Columbus,OH,73268,USA,1
8783,7260,shipping,4736 Elm St,Houston,TX,28825,USA,1
8784,7261,shipping,5754 Ridge Rd,Charlotte,NC,31192,USA,1
8785,7262,shipping,5867 Oak Ln,Boston,MA,71088,USA,1
8786,7263,billing,5009 Washington Blvd,Dallas,TX,91992,USA,1
8787,7264,shipping,2330 Oak Ln,Chicago,IL,65109,USA,1
8788,7264,shipping,7652 Cherry Ave,Philadelphia,PA,53647,USA,0
8789,7265,billing,4152 Pine Ave,New York,NY,95874,USA,1
8790,7265,billing,6022 Center Ln,Boston,MA,62609,USA,0
8791,7266,shipping,4134 View Ln,Portland,OR,18799,USA,1
8792,7267,shipping,6529 Lake Rd,Nashville,TN,39386,USA,1
8793,7268,shipping,2535 Ridge Ln,Jacksonville,FL,50074,USA,1
8794,7269,billing,2908 Lake Blvd,Indianapolis,IN,26716,USA,1
8795,7270,shipping,2255 Washington Ln,Dallas,TX,89022,USA,1
8796,7270,shipping,2061 Park Blvd,Houston,TX,13375,USA,0
8797,7271,shipping,8183 Elm Ave,Nashville,TN,27881,USA,1
8798,7272,shipping,9436 Hill St,Las Vegas,NV,50796,USA,1
8799,7272,billing,8791 Cedar Blvd,Austin,TX,17916,USA,0
8800,7273,shipping,9716 Cherry Ln,Philadelphia,PA,22473,USA,1
8801,7274,shipping,1182 Willow Blvd,Austin,TX,73304,USA,1
8802,7275,shipping,8574 Highland Ave,Charlotte,NC,38750,USA,1
8803,7275,shipping,7568 North Blvd,Washington,DC,32108,USA,0
8804,7276,billing,1498 View Ave,Fort Worth,TX,25321,USA,1
8805,7276,billing,641 Maple Rd,Jacksonville,FL,56905,USA,0
8806,7277,billing,6489 Highland Blvd,Jacksonville,FL,31005,USA,1
8807,7278,shipping,7848 Cherry Ln,Jacksonville,FL,91018,USA,1
8808,7279,shipping,1568 Oak St,Houston,TX,69891,USA,1
8809,7280,shipping,7350 Cedar Rd,Dallas,TX,45276,USA,1
8810,7281,billing,3147 Park St,Miami,FL,47421,USA,1
8811,7282,shipping,7511 Center Ln,Indianapolis,IN,99059,USA,1
8812,7283,billing,9919 Ridge Rd,Portland,OR,25897,USA,1
8813,7284,shipping,8009 Main Blvd,San Diego,CA,90152,USA,1
8814,7285,shipping,8921 Lake Ave,Austin,TX,85035,USA,1
8815,7286,billing,4388 Hill Ave,Las Vegas,NV,22473,USA,1
8816,7287,shipping,5517 Lake Blvd,Austin,TX,71904,USA,1
8817,7288,billing,6739 Highland Ln,Nashville,TN,34157,USA,1
8818,7289,shipping,3115 Park Rd,Las Vegas,NV,12058,USA,1
8819,7290,shipping,7202 Sunset Rd,Washington,DC,24687,USA,1
8820,7291,shipping,7089 Willow Rd,Las Vegas,NV,17151,USA,1
8821,7291,shipping,7567 Willow Blvd,Houston,TX,10247,USA,0
8822,7292,shipping,8152 Sunset Ave,Columbus,OH,26252,USA,1
8823,7292,shipping,7292 Hill Ln,Austin,TX,82081,USA,0
8824,7293,shipping,245 Willow Ave,Columbus,OH,36764,USA,1
8825,7294,billing,7716 Park Rd,San Francisco,CA,26490,USA,1
8826,7295,shipping,4307 Oak Rd,Chicago,IL,24202,USA,1
8827,7296,billing,4245 Elm St,San Jose,CA,44171,USA,1
8828,7297,shipping,1625 Willow Ln,Indianapolis,IN,29021,USA,1
8829,7298,billing,2859 View St,Austin,TX,56602,USA,1
8830,7299,shipping,6937 Center Rd,Seattle,WA,13506,USA,1
8831,7300,shipping,2081 Elm Blvd,San Francisco,CA,44299,USA,1
8832,7301,billing,9649 Park St,Chicago,IL,83379,USA,1
8833,7302,billing,4040 Cherry Blvd,Seattle,WA,34469,USA,1
8834,7303,billing,1184 North Blvd,San Diego,CA,35716,USA,1
8835,7303,billing,1660 Maple Rd,Houston,TX,83649,USA,0
8836,7304,shipping,5562 Walnut St,San Jose,CA,98955,USA,1
8837,7305,billing,9729 Cherry Rd,Miami,FL,88590,USA,1
8838,7305,billing,6004 Lake St,Seattle,WA,44051,USA,0
8839,7306,billing,414 Oak Blvd,Charlotte,NC,23575,USA,1
8840,7306,billing,9327 Main Rd,Miami,FL,89565,USA,0
8841,7307,billing,6551 Main Ave,Portland,OR,64310,USA,1
8842,7308,shipping,6259 Maple Ave,San Diego,CA,96788,USA,1
8843,7309,shipping,1961 River Rd,Houston,TX,69370,USA,1
8844,7309,billing,1271 Cherry St,Phoenix,AZ,72911,USA,0
8845,7310,shipping,531 Cedar Rd,Portland,OR,26605,USA,1
8846,7310,billing,673 Washington Ln,Dallas,TX,55319,USA,0
8847,7311,billing,7191 Cedar Ave,Miami,FL,43703,USA,1
8848,7312,billing,5463 Walnut St,Las Vegas,NV,94413,USA,1
8849,7313,shipping,1277 View Rd,San Jose,CA,69231,USA,1
8850,7314,billing,701 Ridge Ln,Indianapolis,IN,35546,USA,1
8851,7315,billing,2175 Maple Rd,Boston,MA,60656,USA,1
8852,7315,shipping,6161 Cedar St,Chicago,IL,72387,USA,0
8853,7316,shipping,4207 View Ave,San Jose,CA,11752,USA,1
8854,7316,shipping,8209 Lake Ln,Dallas,TX,46306,USA,0
8855,7317,billing,1137 Cedar Blvd,Washington,DC,43888,USA,1
8856,7318,billing,8746 Willow St,Seattle,WA,53630,USA,1
8857,7319,billing,999 Lake Ave,Fort Worth,TX,50024,USA,1
8858,7320,billing,4917 View Blvd,New York,NY,82865,USA,1
8859,7321,shipping,370 North Blvd,Los Angeles,CA,18184,USA,1
8860,7322,billing,2433 Park Rd,Charlotte,NC,34058,USA,1
8861,7323,shipping,2253 Main Ave,Denver,CO,62016,USA,1
8862,7324,shipping,3379 Park Ln,Chicago,IL,17656,USA,1
8863,7325,shipping,558 Pine Ave,Denver,CO,73839,USA,1
8864,7325,billing,9215 Highland St,San Jose,CA,21959,USA,0
8865,7326,shipping,1787 Center St,Seattle,WA,67833,USA,1
8866,7326,shipping,9461 Cedar Blvd,Houston,TX,16093,USA,0
8867,7327,billing,6393 Park Blvd,Fort Worth,TX,52080,USA,1
8868,7328,billing,2616 North Ln,Fort Worth,TX,26139,USA,1
8869,7329,shipping,1304 Highland Ave,Indianapolis,IN,26278,USA,1
8870,7330,shipping,3787 Center Ln,Chicago,IL,25052,USA,1
8871,7331,billing,798 Park St,Miami,FL,44847,USA,1
8872,7331,shipping,3536 Cedar St,Los Angeles,CA,18824,USA,0
8873,7332,shipping,9030 Walnut Blvd,Portland,OR,31573,USA,1
8874,7332,shipping,9568 Maple St,Dallas,TX,36203,USA,0
8875,7333,billing,3483 Main Ave,San Antonio,TX,49627,USA,1
8876,7334,billing,7869 Sunset St,Indianapolis,IN,22644,USA,1
8877,7335,billing,8537 Sunset Ave,San Francisco,CA,99414,USA,1
8878,7336,shipping,4122 Elm St,Houston,TX,10404,USA,1
8879,7337,shipping,2059 North Rd,Austin,TX,89170,USA,1
8880,7338,billing,6609 Center Ave,Columbus,OH,71616,USA,1
8881,7338,billing,4261 Willow St,Austin,TX,37400,USA,0
8882,7339,billing,4830 Walnut Blvd,Las Vegas,NV,44783,USA,1
8883,7340,shipping,438 Washington Blvd,Fort Worth,TX,71299,USA,1
8884,7341,shipping,429 Cedar Blvd,Columbus,OH,59384,USA,1
8885,7342,shipping,4787 Ridge Rd,Jacksonville,FL,86929,USA,1
8886,7343,billing,5511 Center St,Denver,CO,47529,USA,1
8887,7344,shipping,9704 Washington Ln,Las Vegas,NV,62228,USA,1
8888,7345,shipping,670 Maple Rd,Philadelphia,PA,31189,USA,1
8889,7346,shipping,2227 Ridge Ave,San Jose,CA,18512,USA,1
8890,7347,billing,1285 Center Ln,New York,NY,92542,USA,1
8891,7348,billing,2735 Cherry Ln,San Jose,CA,81954,USA,1
8892,7349,billing,2874 Walnut St,Seattle,WA,59454,USA,1
8893,7349,billing,5032 Ridge Blvd,Denver,CO,59094,USA,0
8894,7350,billing,215 Walnut Ln,San Antonio,TX,25619,USA,1
8895,7350,shipping,6244 Highland Blvd,Seattle,WA,50306,USA,0
8896,7351,shipping,9903 Willow Blvd,Seattle,WA,26224,USA,1
8897,7352,shipping,9065 View St,Las Vegas,NV,78493,USA,1
8898,7353,shipping,8705 Maple Rd,Fort Worth,TX,59262,USA,1
8899,7354,shipping,3729 Washington St,New York,NY,61865,USA,1
8900,7355,shipping,6601 North St,Jacksonville,FL,59372,USA,1
8901,7356,billing,7884 Main Ave,San Diego,CA,75840,USA,1
8902,7357,billing,5183 Ridge Ln,Austin,TX,90843,USA,1
8903,7358,billing,6294 River Ln,Columbus,OH,66304,USA,1
8904,7358,billing,6173 Pine St,Boston,MA,13187,USA,0
8905,7359,shipping,1138 Elm Blvd,New York,NY,11166,USA,1
8906,7359,shipping,92 Cherry Ave,Fort Worth,TX,75803,USA,0
8907,7360,shipping,8182 Ridge Blvd,Los Angeles,CA,97801,USA,1
8908,7360,billing,390 Park Blvd,Seattle,WA,35463,USA,0
8909,7361,shipping,1300 Main St,Columbus,OH,45307,USA,1
8910,7362,shipping,2191 Cedar Ln,Fort Worth,TX,16368,USA,1
8911,7363,billing,4729 Park Ave,Washington,DC,60896,USA,1
8912,7363,billing,7965 Sunset Blvd,Nashville,TN,27043,USA,0
8913,7364,billing,8061 River St,Columbus,OH,41796,USA,1
8914,7365,shipping,5552 Maple Ln,Indianapolis,IN,99597,USA,1
8915,7366,billing,8784 Oak St,Fort Worth,TX,92837,USA,1
8916,7366,billing,236 Main St,Fort Worth,TX,16359,USA,0
8917,7367,shipping,4110 Lake Ave,Boston,MA,21693,USA,1
8918,7368,billing,5568 Main Rd,Denver,CO,12422,USA,1
8919,7369,shipping,5835 Maple Ln,San Antonio,TX,48587,USA,1
8920,7369,billing,5041 Walnut Ln,Nashville,TN,54716,USA,0
8921,7370,billing,6499 Park Blvd,Fort Worth,TX,93981,USA,1
8922,7371,billing,9131 Hill St,Chicago,IL,35475,USA,1
8923,7372,billing,9827 Washington Blvd,Seattle,WA,20385,USA,1
8924,7373,billing,7957 Main Rd,Chicago,IL,44472,USA,1
8925,7373,billing,1697 View Ave,Nashville,TN,90199,USA,0
8926,7374,billing,3419 Walnut Ave,Indianapolis,IN,46864,USA,1
8927,7375,billing,460 Willow Ave,Nashville,TN,64334,USA,1
8928,7375,billing,2157 Park Rd,Miami,FL,49321,USA,0
8929,7376,billing,3599 Park Ln,San Diego,CA,30978,USA,1
8930,7377,shipping,316 Cedar Blvd,Fort Worth,TX,10207,USA,1
8931,7377,billing,9172 Highland Ln,Charlotte,NC,95650,USA,0
8932,7378,billing,9500 Highland St,Columbus,OH,41541,USA,1
8933,7378,billing,7405 Sunset Rd,Portland,OR,84061,USA,0
8934,7379,shipping,9367 North Rd,Jacksonville,FL,14494,USA,1
8935,7380,billing,9604 Park Rd,Phoenix,AZ,22940,USA,1
8936,7381,billing,2551 River Ln,Indianapolis,IN,82479,USA,1
8937,7382,shipping,6765 Sunset Ln,Nashville,TN,24754,USA,1
8938,7383,billing,6266 Maple Blvd,Austin,TX,43219,USA,1
8939,7383,billing,5645 View Ln,San Diego,CA,98099,USA,0
8940,7384,shipping,276 Elm Ln,Jacksonville,FL,81327,USA,1
8941,7385,shipping,8405 Oak St,Fort Worth,TX,23006,USA,1
8942,7386,shipping,7031 Washington Ave,Denver,CO,42420,USA,1
8943,7387,billing,7656 North Rd,San Jose,CA,56882,USA,1
8944,7388,shipping,8584 Maple St,New York,NY,91289,USA,1
8945,7389,shipping,4971 North St,San Francisco,CA,89756,USA,1
8946,7390,shipping,9592 River Ave,Portland,OR,30642,USA,1
8947,7391,shipping,414 View Rd,Nashville,TN,81302,USA,1
8948,7392,shipping,3496 Highland Ave,Los Angeles,CA,95477,USA,1
8949,7392,billing,7253 Hill Blvd,Austin,TX,36318,USA,0
8950,7393,shipping,7948 Elm Blvd,Miami,FL,58645,USA,1
8951,7394,billing,4010 Oak Ave,San Diego,CA,10310,USA,1
8952,7395,shipping,6546 Walnut St,Columbus,OH,27810,USA,1
8953,7396,billing,4438 Cherry St,Seattle,WA,68960,USA,1
8954,7397,shipping,4670 North St,Charlotte,NC,32174,USA,1
8955,7398,shipping,529 Park St,Denver,CO,63931,USA,1
8956,7399,billing,4638 Highland St,Portland,OR,71108,USA,1
8957,7400,shipping,2034 Ridge Rd,Chicago,IL,39466,USA,1
8958,7401,shipping,4176 Elm Blvd,San Antonio,TX,45765,USA,1
8959,7402,shipping,820 Sunset Ave,Dallas,TX,72345,USA,1
8960,7403,billing,1750 Highland St,Denver,CO,72118,USA,1
8961,7404,billing,9712 Lake St,Phoenix,AZ,57202,USA,1
8962,7405,billing,6644 Highland Blvd,Denver,CO,84575,USA,1
8963,7406,billing,5636 River Rd,Indianapolis,IN,67543,USA,1
8964,7407,shipping,9482 Oak Ln,Dallas,TX,16456,USA,1
8965,7407,shipping,7259 Cherry Ln,New York,NY,48048,USA,0
8966,7408,billing,6474 Center Rd,San Jose,CA,73163,USA,1
8967,7409,billing,7777 View Rd,Jacksonville,FL,43186,USA,1
8968,7410,shipping,6965 Highland Ln,Phoenix,AZ,72040,USA,1
8969,7411,billing,5048 Lake Rd,New York,NY,69306,USA,1
8970,7412,shipping,4029 Lake Ave,Houston,TX,41083,USA,1
8971,7413,billing,8861 Center Ave,Fort Worth,TX,13123,USA,1
8972,7413,billing,4848 Park Ln,Washington,DC,94595,USA,0
8973,7414,shipping,9576 Walnut Rd,Indianapolis,IN,24919,USA,1
8974,7415,shipping,902 Oak St,Denver,CO,26510,USA,1
8975,7416,shipping,5050 Cedar Ln,San Jose,CA,74857,USA,1
8976,7417,shipping,6071 Willow Blvd,Austin,TX,99658,USA,1
8977,7418,shipping,2761 Walnut Rd,New York,NY,57445,USA,1
8978,7419,shipping,1995 Center Blvd,Miami,FL,53813,USA,1
8979,7420,shipping,1628 Highland Ave,Chicago,IL,10004,USA,1
8980,7421,billing,5321 Hill St,Charlotte,NC,82180,USA,1
8981,7422,shipping,1568 Hill St,Dallas,TX,41789,USA,1
8982,7423,shipping,6994 North Ave,Fort Worth,TX,63110,USA,1
8983,7424,shipping,2619 Oak St,Phoenix,AZ,27356,USA,1
8984,7424,billing,8739 Elm Blvd,New York,NY,13474,USA,0
8985,7425,billing,5130 Main Ln,Los Angeles,CA,90595,USA,1
8986,7426,shipping,9567 Highland Ave,Seattle,WA,72057,USA,1
8987,7426,shipping,2344 Oak Rd,Miami,FL,69489,USA,0
8988,7427,billing,5855 Pine Ave,Austin,TX,98478,USA,1
8989,7428,shipping,1423 Washington Ln,Nashville,TN,64480,USA,1
8990,7428,shipping,1089 View St,San Diego,CA,92460,USA,0
8991,7429,billing,5840 Ridge Rd,Charlotte,NC,77539,USA,1
8992,7430,billing,9282 River Ave,Indianapolis,IN,77889,USA,1
8993,7431,billing,5249 Ridge Blvd,Columbus,OH,58397,USA,1
8994,7431,billing,6123 Ridge Ave,Austin,TX,86172,USA,0
8995,7432,shipping,8152 Washington Ave,Columbus,OH,31749,USA,1
8996,7433,shipping,4866 Pine Ln,Jacksonville,FL,97914,USA,1
8997,7433,billing,4407 Highland St,Chicago,IL,13491,USA,0
8998,7434,shipping,3206 Center Blvd,San Francisco,CA,94932,USA,1
8999,7435,shipping,9355 View St,San Diego,CA,92720,USA,1
9000,7436,shipping,3119 Willow Rd,Philadelphia,PA,67799,USA,1
9001,7436,billing,5109 Washington Ln,Philadelphia,PA,78369,USA,0
9002,7437,shipping,482 Cherry St,Houston,TX,75904,USA,1
9003,7437,billing,6203 Sunset Ln,New York,NY,72750,USA,0
9004,7438,billing,5698 Maple Rd,San Antonio,TX,30043,USA,1
9005,7439,shipping,7856 Park St,San Antonio,TX,47321,USA,1
9006,7440,shipping,9186 Sunset Rd,Houston,TX,17295,USA,1
9007,7441,billing,8642 Cedar Ave,San Antonio,TX,11274,USA,1
9008,7442,billing,9029 Sunset Blvd,Philadelphia,PA,19216,USA,1
9009,7443,billing,112 Center St,Philadelphia,PA,31758,USA,1
9010,7444,shipping,2714 Walnut Rd,Boston,MA,61130,USA,1
9011,7445,billing,4186 Ridge Ave,Charlotte,NC,53995,USA,1
9012,7445,billing,5912 Main St,Washington,DC,46126,USA,0
9013,7446,shipping,1321 Cherry Ln,Boston,MA,99546,USA,1
9014,7447,shipping,6644 Maple Ave,Denver,CO,60965,USA,1
9015,7448,shipping,6484 Hill Rd,Austin,TX,63125,USA,1
9016,7449,billing,7853 Sunset Rd,Chicago,IL,77852,USA,1
9017,7450,billing,2310 Cherry Ave,San Diego,CA,62019,USA,1
9018,7451,billing,5968 North Ln,Los Angeles,CA,83928,USA,1
9019,7452,billing,106 Cedar Ave,San Diego,CA,94520,USA,1
9020,7452,shipping,4870 Willow Ln,Columbus,OH,35066,USA,0
9021,7453,shipping,9726 Pine Blvd,Houston,TX,85698,USA,1
9022,7454,shipping,4017 Maple Ln,Jacksonville,FL,86667,USA,1
9023,7455,shipping,1086 Lake Blvd,Washington,DC,97173,USA,1
9024,7456,billing,5400 Main Ave,Washington,DC,11987,USA,1
9025,7457,billing,334 Oak Blvd,San Jose,CA,46664,USA,1
9026,7458,billing,744 Hill St,Portland,OR,53513,USA,1
9027,7458,billing,2567 River Ave,Phoenix,AZ,56980,USA,0
9028,7459,shipping,3914 Lake Rd,Fort Worth,TX,74144,USA,1
9029,7460,billing,9915 Ridge St,Chicago,IL,48767,USA,1
9030,7461,shipping,8567 Pine Ave,Fort Worth,TX,45855,USA,1
9031,7462,billing,2177 Highland Blvd,Boston,MA,57859,USA,1
9032,7463,shipping,6547 Highland Ln,Austin,TX,41581,USA,1
9033,7464,shipping,864 River Rd,Portland,OR,66407,USA,1
9034,7464,billing,9014 Highland Ln,Houston,TX,96798,USA,0
9035,7465,shipping,3221 Lake Ln,Indianapolis,IN,57299,USA,1
9036,7466,shipping,9441 North Ln,Fort Worth,TX,90159,USA,1
9037,7467,shipping,9774 View Blvd,San Francisco,CA,93754,USA,1
9038,7468,billing,4847 Center Blvd,Phoenix,AZ,67163,USA,1
9039,7468,billing,1470 Oak Blvd,Miami,FL,66454,USA,0
9040,7469,shipping,6038 Highland Rd,San Diego,CA,20155,USA,1
9041,7469,billing,9559 Hill Ave,Washington,DC,75673,USA,0
9042,7470,billing,8724 Hill Blvd,Nashville,TN,78461,USA,1
9043,7471,shipping,6374 Hill Ln,Denver,CO,83678,USA,1
9044,7472,shipping,84 Lake Rd,Jacksonville,FL,80743,USA,1
9045,7473,shipping,7948 Hill Ln,Portland,OR,44940,USA,1
9046,7474,shipping,3467 Cedar St,Boston,MA,57735,USA,1
9047,7474,shipping,6740 Washington Blvd,Columbus,OH,29267,USA,0
9048,7475,shipping,4348 Pine Rd,Washington,DC,62371,USA,1
9049,7476,billing,8899 Pine Ln,Los Angeles,CA,31354,USA,1
9050,7477,shipping,8155 Walnut Blvd,Columbus,OH,50143,USA,1
9051,7477,billing,2128 Park Ave,Phoenix,AZ,56664,USA,0
9052,7478,billing,5004 North Ln,Charlotte,NC,72621,USA,1
9053,7479,billing,2604 Elm Ln,Seattle,WA,59714,USA,1
9054,7480,billing,664 Park St,San Francisco,CA,41800,USA,1
9055,7480,shipping,7279 Center Blvd,Miami,FL,16575,USA,0
9056,7481,billing,5315 Cedar St,Jacksonville,FL,51703,USA,1
9057,7482,shipping,9262 Cherry Rd,San Antonio,TX,30236,USA,1
9058,7483,shipping,908 Elm Ln,Los Angeles,CA,89942,USA,1
9059,7483,billing,3955 Walnut Ave,Seattle,WA,42086,USA,0
9060,7484,shipping,1860 Park Blvd,San Diego,CA,89801,USA,1
9061,7485,billing,7360 Sunset Ln,San Jose,CA,92589,USA,1
9062,7486,shipping,6044 Elm Blvd,Charlotte,NC,37404,USA,1
9063,7487,billing,6187 North Rd,Jacksonville,FL,66903,USA,1
9064,7488,billing,6683 North Rd,Austin,TX,75882,USA,1
9065,7489,billing,4010 Oak Ln,Columbus,OH,85319,USA,1
9066,7489,shipping,8767 View Ave,Indianapolis,IN,68477,USA,0
9067,7490,billing,2597 Pine Ave,Dallas,TX,14064,USA,1
9068,7490,shipping,2917 Lake Rd,Chicago,IL,94489,USA,0
9069,7491,shipping,3749 Park Ave,Houston,TX,23566,USA,1
9070,7492,billing,6994 Washington Blvd,Philadelphia,PA,56020,USA,1
9071,7493,billing,1718 Willow Ave,Houston,TX,26701,USA,1
9072,7494,billing,9581 Oak Blvd,San Antonio,TX,54250,USA,1
9073,7495,shipping,9653 Cedar Blvd,Columbus,OH,24428,USA,1
9074,7496,shipping,9227 Walnut Ave,Austin,TX,69990,USA,1
9075,7497,shipping,1803 Main Ave,Washington,DC,38920,USA,1
9076,7498,billing,1007 Lake Ave,Miami,FL,44221,USA,1
9077,7498,shipping,7146 Oak Ln,Washington,DC,73862,USA,0
9078,7499,shipping,2938 Main Blvd,Columbus,OH,66625,USA,1
9079,7500,billing,2228 Cedar Blvd,Jacksonville,FL,82310,USA,1
9080,7500,billing,9962 Maple Blvd,Nashville,TN,51363,USA,0
9081,7501,billing,7819 Walnut Ln,Las Vegas,NV,42491,USA,1
9082,7501,billing,2004 River St,Nashville,TN,32382,USA,0
9083,7502,shipping,4345 Walnut Rd,San Diego,CA,45999,USA,1
9084,7502,billing,1072 View Rd,Chicago,IL,86789,USA,0
9085,7503,shipping,5825 Washington Blvd,Phoenix,AZ,36517,USA,1
9086,7504,shipping,5284 Sunset Ave,Philadelphia,PA,47906,USA,1
9087,7505,shipping,7194 Park St,Washington,DC,20692,USA,1
9088,7505,shipping,2834 Willow Rd,San Antonio,TX,32624,USA,0
9089,7506,billing,1763 Washington Ave,Portland,OR,64982,USA,1
9090,7506,billing,2178 Hill Ln,Chicago,IL,45426,USA,0
9091,7507,shipping,9754 Center St,Houston,TX,20417,USA,1
9092,7508,shipping,4169 Highland Ln,Nashville,TN,42324,USA,1
9093,7509,billing,5378 Washington Ave,Nashville,TN,96637,USA,1
9094,7510,shipping,3040 North Rd,Austin,TX,73851,USA,1
9095,7511,shipping,7367 Park Ln,Philadelphia,PA,31655,USA,1
9096,7511,shipping,48 View Ave,Indianapolis,IN,66194,USA,0
9097,7512,shipping,8607 Hill Ln,Columbus,OH,31787,USA,1
9098,7513,shipping,3517 Washington Ave,Chicago,IL,67130,USA,1
9099,7513,shipping,7982 River St,Jacksonville,FL,71872,USA,0
9100,7514,shipping,4258 Willow Rd,Miami,FL,35954,USA,1
9101,7514,shipping,9865 Washington Ln,San Antonio,TX,22613,USA,0
9102,7515,shipping,1285 Center Ln,Fort Worth,TX,45028,USA,1
9103,7516,shipping,495 Washington Rd,Austin,TX,75685,USA,1
9104,7517,shipping,5913 Cherry St,Nashville,TN,90572,USA,1
9105,7518,shipping,4756 Pine Ln,Washington,DC,59782,USA,1
9106,7518,shipping,906 Sunset Blvd,Chicago,IL,15366,USA,0
9107,7519,shipping,2603 Park Rd,Philadelphia,PA,56047,USA,1
9108,7519,billing,467 River St,San Jose,CA,29928,USA,0
9109,7520,shipping,3648 Elm Blvd,Houston,TX,17152,USA,1
9110,7520,shipping,3383 River St,Charlotte,NC,52669,USA,0
9111,7521,shipping,6020 View Blvd,Boston,MA,65681,USA,1
9112,7521,shipping,1341 Cherry Ave,San Antonio,TX,60384,USA,0
9113,7522,shipping,8731 Walnut Rd,Las Vegas,NV,14255,USA,1
9114,7523,shipping,961 Cherry St,Jacksonville,FL,40037,USA,1
9115,7524,billing,858 View Rd,San Francisco,CA,30448,USA,1
9116,7524,shipping,4272 Cherry Rd,Las Vegas,NV,78271,USA,0
9117,7525,shipping,4816 Pine St,Columbus,OH,13046,USA,1
9118,7526,billing,499 Willow Rd,Austin,TX,21128,USA,1
9119,7526,billing,3435 Hill Ln,San Antonio,TX,52527,USA,0
9120,7527,billing,6135 Maple Ave,San Antonio,TX,17907,USA,1
9121,7528,billing,7423 Washington Blvd,Chicago,IL,73980,USA,1
9122,7529,shipping,508 Center St,Denver,CO,28822,USA,1
9123,7530,billing,8977 Oak St,Columbus,OH,25918,USA,1
9124,7531,billing,3893 Cherry St,San Jose,CA,83406,USA,1
9125,7532,billing,9415 Oak St,San Francisco,CA,24916,USA,1
9126,7533,shipping,4076 Pine Rd,Nashville,TN,39145,USA,1
9127,7534,billing,7879 Sunset Blvd,Chicago,IL,91256,USA,1
9128,7535,billing,8285 Ridge Rd,Nashville,TN,92214,USA,1
9129,7535,shipping,8616 Elm St,Dallas,TX,43000,USA,0
9130,7536,shipping,8243 Sunset St,Los Angeles,CA,27100,USA,1
9131,7537,billing,4519 Washington Rd,Jacksonville,FL,31921,USA,1
9132,7538,billing,5137 Oak Ln,San Diego,CA,20047,USA,1
9133,7538,shipping,2299 Elm Ave,Boston,MA,65562,USA,0
9134,7539,billing,6181 Lake Rd,Columbus,OH,46682,USA,1
9135,7539,shipping,1893 Ridge Ave,San Diego,CA,65205,USA,0
9136,7540,billing,3005 Pine St,Houston,TX,51684,USA,1
9137,7541,billing,658 Walnut Ave,Miami,FL,70358,USA,1
9138,7541,billing,998 Sunset Blvd,San Jose,CA,38743,USA,0
9139,7542,billing,9948 Park Rd,Jacksonville,FL,77415,USA,1
9140,7543,shipping,1244 Center Ln,Boston,MA,44414,USA,1
9141,7544,shipping,8454 Sunset Ave,Portland,OR,71455,USA,1
9142,7545,billing,4310 North St,Portland,OR,24159,USA,1
9143,7545,billing,5216 Center Ln,San Francisco,CA,39764,USA,0
9144,7546,shipping,4494 View Rd,Miami,FL,41009,USA,1
9145,7547,shipping,2850 Lake Ln,Indianapolis,IN,55474,USA,1
9146,7548,shipping,708 Elm St,Denver,CO,82533,USA,1
9147,7549,billing,7901 View Ave,Seattle,WA,53023,USA,1
9148,7550,billing,4095 Highland St,Nashville,TN,75004,USA,1
9149,7551,billing,1436 Highland Blvd,Portland,OR,55685,USA,1
9150,7551,billing,1621 Sunset Blvd,San Antonio,TX,41780,USA,0
9151,7552,billing,5868 Willow St,Charlotte,NC,80603,USA,1
9152,7553,billing,2874 Maple Ave,San Antonio,TX,85421,USA,1
9153,7554,shipping,8240 Park Ave,Dallas,TX,64118,USA,1
9154,7554,billing,6453 Washington St,New York,NY,22274,USA,0
9155,7555,billing,3224 Ridge Rd,Columbus,OH,68477,USA,1
9156,7555,billing,1505 River Blvd,Austin,TX,85449,USA,0
9157,7556,shipping,9553 Hill Ln,Fort Worth,TX,33109,USA,1
9158,7557,shipping,8956 Main Ave,Boston,MA,36500,USA,1
9159,7557,billing,927 Oak Ln,San Jose,CA,70253,USA,0
9160,7558,billing,1262 Elm Ln,Philadelphia,PA,15971,USA,1
9161,7558,billing,7870 Pine Rd,Charlotte,NC,80897,USA,0
9162,7559,billing,5822 Maple Ave,Phoenix,AZ,91494,USA,1
9163,7559,shipping,1085 View Rd,Denver,CO,21413,USA,0
